datetime,symbol,open,high,low,close,volume
2023-01-03 21:30:00,NASDAQ:PAYX,116.64,116.82,114.88,115.81,1792600.0
2023-01-04 21:30:00,NASDAQ:PAYX,116.95,118.19,115.775,117.07,1475251.0
2023-01-05 21:30:00,NASDAQ:PAYX,116.39,116.44,113.7,114.36,1352298.0
2023-01-06 21:30:00,NASDAQ:PAYX,115.59,117.98,114.98,117.45,1257902.0
2023-01-09 21:30:00,NASDAQ:PAYX,117.35,119.04,117.13,117.41,1484221.0
2023-01-10 21:30:00,NASDAQ:PAYX,117.23,117.95,115.86,117.31,1112471.0
2023-01-11 21:30:00,NASDAQ:PAYX,118.08,119.78,117.17,119.68,1579168.0
2023-01-12 21:30:00,NASDAQ:PAYX,119.49,120.09,118.75,119.85,1373095.0
2023-01-13 21:30:00,NASDAQ:PAYX,119.66,120.69,119.28,120.31,1237713.0
2023-01-17 21:30:00,NASDAQ:PAYX,118.89,120.11,117.94,118.42,2157357.0
2023-01-18 21:30:00,NASDAQ:PAYX,118.64,119.27,117.17,117.23,1809850.0
2023-01-19 21:30:00,NASDAQ:PAYX,116.91,117.2,115.41,115.52,1122005.0
2023-01-20 21:30:00,NASDAQ:PAYX,115.67,118.53,114.705,117.93,1987591.0
2023-01-23 21:30:00,NASDAQ:PAYX,117.78,120.96,117.07,119.99,1599253.0
2023-01-24 21:30:00,NASDAQ:PAYX,119.9,120.14,117.93,118.62,1332524.0
2023-01-25 21:30:00,NASDAQ:PAYX,116.44,116.47,112.38,115.62,2335292.0
2023-01-26 21:30:00,NASDAQ:PAYX,116.19,116.5,114.74,115.1,1679281.0
2023-01-27 21:30:00,NASDAQ:PAYX,114.18,114.6969,112.65,113.03,2257706.0
2023-01-30 21:30:00,NASDAQ:PAYX,112.76,115.52,112.63,114.69,2798233.0
2023-01-31 21:30:00,NASDAQ:PAYX,115.15,115.87,113.81,115.86,1564900.0
2023-02-01 21:30:00,NASDAQ:PAYX,115.64,118.49,115.01,117.71,1535674.0
2023-02-02 21:30:00,NASDAQ:PAYX,118.6,120.92,117.78,120.6,2475844.0
2023-02-03 21:30:00,NASDAQ:PAYX,118.85,120.14,116.92,118.58,1791713.0
2023-02-06 21:30:00,NASDAQ:PAYX,117.37,118.29,116.45,116.66,1102073.0
2023-02-07 21:30:00,NASDAQ:PAYX,116.02,118.385,115.54,117.87,1128432.0
2023-02-08 21:30:00,NASDAQ:PAYX,116.02,116.82,114.64,114.93,2081110.0
2023-02-09 21:30:00,NASDAQ:PAYX,116.14,116.23,113.37,113.75,1890196.0
2023-02-10 21:30:00,NASDAQ:PAYX,113.0,114.72,113.0,114.22,1571758.0
2023-02-13 21:30:00,NASDAQ:PAYX,114.3,115.58,114.18,115.51,1295687.0
