datetime,symbol,open,high,low,close,volume
2023-01-03 21:30:00,NASDAQ:GFS,53.93,54.11,50.4,51.7,2295737.0
2023-01-04 21:30:00,NASDAQ:GFS,52.75,53.61,52.38,52.91,1462519.0
2023-01-05 21:30:00,NASDAQ:GFS,51.055,52.41,50.9,51.02,1361804.0
2023-01-06 21:30:00,NASDAQ:GFS,51.925,53.05,51.21,52.75,2145614.0
2023-01-09 21:30:00,NASDAQ:GFS,53.61,56.2681,53.31,55.38,1216329.0
2023-01-10 21:30:00,NASDAQ:GFS,54.85,55.82,54.66,55.41,802572.0
2023-01-11 21:30:00,NASDAQ:GFS,55.42,57.8,54.95,57.07,1354267.0
2023-01-12 21:30:00,NASDAQ:GFS,57.0,58.44,55.53,58.29,1250540.0
2023-01-13 21:30:00,NASDAQ:GFS,58.0,59.18,57.74,59.14,1108265.0
2023-01-17 21:30:00,NASDAQ:GFS,58.405,59.2999,58.02,59.04,1335417.0
2023-01-18 21:30:00,NASDAQ:GFS,59.72,60.43,57.855,58.1,1371960.0
2023-01-19 21:30:00,NASDAQ:GFS,57.01,57.6,55.5,55.55,1222993.0
2023-01-20 21:30:00,NASDAQ:GFS,55.55,56.88,53.95,56.45,1764005.0
2023-01-23 21:30:00,NASDAQ:GFS,56.78,59.75,56.21,58.66,2277591.0
2023-01-24 21:30:00,NASDAQ:GFS,58.02,59.05,57.58,59.01,1360235.0
2023-01-25 21:30:00,NASDAQ:GFS,57.84,59.19,56.84,58.7,1188101.0
2023-01-26 21:30:00,NASDAQ:GFS,59.33,60.48,58.56,60.14,1089513.0
2023-01-27 21:30:00,NASDAQ:GFS,59.23,59.95,59.08,59.24,1336881.0
2023-01-30 21:30:00,NASDAQ:GFS,58.1601,59.04,57.17,57.51,1177624.0
2023-01-31 21:30:00,NASDAQ:GFS,57.42,59.32,56.62,59.28,1214934.0
2023-02-01 21:30:00,NASDAQ:GFS,59.45,64.03,59.38,63.19,1634416.0
2023-02-02 21:30:00,NASDAQ:GFS,63.695,65.34,62.14,64.79,2397928.0
2023-02-03 21:30:00,NASDAQ:GFS,63.81,64.83,62.76,63.25,1716574.0
2023-02-06 21:30:00,NASDAQ:GFS,61.49,62.6,61.25,61.49,865645.0
2023-02-07 21:30:00,NASDAQ:GFS,61.59,63.43,61.14,63.0,2359458.0
2023-02-08 21:30:00,NASDAQ:GFS,62.52,63.76,62.32,62.72,1778019.0
2023-02-09 21:30:00,NASDAQ:GFS,63.85,66.435,63.85,64.9,2923899.0
2023-02-10 21:30:00,NASDAQ:GFS,64.27,64.93,63.42,64.59,1724979.0
2023-02-13 21:30:00,NASDAQ:GFS,65.41,66.3,64.655,66.15,2359417.0
2023-02-14 21:30:00,NASDAQ:GFS,68.0,72.5,66.6,71.73,6877440.0
2023-02-15 21:30:00,NASDAQ:GFS,69.128,70.49,66.78,69.92,4297334.0
2023-02-16 21:30:00,NASDAQ:GFS,67.68,71.18,67.6,69.53,2370490.0
2023-02-17 21:30:00,NASDAQ:GFS,68.62,69.41,66.66,67.16,1857298.0
2023-02-21 21:30:00,NASDAQ:GFS,65.962,66.74,62.67,63.11,2560383.0
2023-02-22 21:30:00,NASDAQ:GFS,63.08,64.35,62.52,63.22,1328429.0
2023-02-23 21:30:00,NASDAQ:GFS,65.71,66.0,62.441,64.43,1342638.0
2023-02-24 21:30:00,NASDAQ:GFS,62.9,64.94,62.78,64.69,1105086.0
2023-02-27 21:30:00,NASDAQ:GFS,65.28,65.865,64.72,64.89,1161730.0
2023-02-28 21:30:00,NASDAQ:GFS,65.04,66.13,64.64,65.34,1200978.0
2023-03-01 21:30:00,NASDAQ:GFS,65.59,67.27,64.88,65.11,1319472.0
2023-03-02 21:30:00,NASDAQ:GFS,63.45,65.71,62.84,65.54,884135.0
2023-03-03 21:30:00,NASDAQ:GFS,65.63,66.8899,65.3301,66.71,986285.0
2023-03-06 21:30:00,NASDAQ:GFS,67.0,67.925,66.04,66.19,822480.0
2023-03-07 21:30:00,NASDAQ:GFS,66.3,67.1,64.57,65.06,1144704.0
2023-03-08 21:30:00,NASDAQ:GFS,65.55,67.9699,65.4,67.51,1352904.0
2023-03-09 21:30:00,NASDAQ:GFS,67.5,68.6,65.93,66.4,1331477.0
2023-03-10 21:30:00,NASDAQ:GFS,66.73,66.8,63.48,64.2,1010508.0
2023-03-13 20:30:00,NASDAQ:GFS,63.89,65.08,62.58,64.05,1066897.0
2023-03-14 20:30:00,NASDAQ:GFS,64.74,66.87,64.74,65.85,1059939.0
2023-03-15 20:30:00,NASDAQ:GFS,64.96,65.4,62.96,64.75,1678589.0
2023-03-16 20:30:00,NASDAQ:GFS,64.54,67.18,64.12,66.77,1204212.0
2023-03-17 20:30:00,NASDAQ:GFS,66.63,67.6999,65.44,66.46,1994126.0
2023-03-20 20:30:00,NASDAQ:GFS,66.5,68.17,65.9,68.09,1322128.0
2023-03-21 20:30:00,NASDAQ:GFS,68.9,70.3,67.96,68.84,1045930.0
2023-03-22 20:30:00,NASDAQ:GFS,69.01,70.445,68.19,68.26,1252121.0
2023-03-23 20:30:00,NASDAQ:GFS,69.13,70.8651,68.29,69.74,1479597.0
2023-03-24 20:30:00,NASDAQ:GFS,69.42,69.8619,68.3,69.05,887288.0
2023-03-27 20:30:00,NASDAQ:GFS,69.28,69.68,67.5778,67.8,715902.0
2023-03-28 20:30:00,NASDAQ:GFS,67.5,67.65,65.6,66.25,1493290.0
2023-03-29 20:30:00,NASDAQ:GFS,67.43,69.925,67.16,69.42,1036732.0
2023-03-30 20:30:00,NASDAQ:GFS,70.11,71.78,69.76,70.56,1488784.0
2023-03-31 20:30:00,NASDAQ:GFS,70.68,72.34,70.21,72.18,1314966.0
2023-04-03 20:30:00,NASDAQ:GFS,72.02,72.37,69.821,70.71,1147341.0
2023-04-04 20:30:00,NASDAQ:GFS,71.07,71.2593,68.91,69.34,874886.0
2023-04-05 20:30:00,NASDAQ:GFS,68.65,68.65,65.74,66.22,1588233.0
2023-04-06 20:30:00,NASDAQ:GFS,65.54,68.515,65.29,66.9,1431808.0
2023-04-10 20:30:00,NASDAQ:GFS,66.002,67.8,65.56,67.75,1013393.0
2023-04-11 20:30:00,NASDAQ:GFS,68.18,68.37,67.42,67.7,905203.0
2023-04-12 20:30:00,NASDAQ:GFS,68.54,69.0,66.0,66.06,819337.0
2023-04-13 20:30:00,NASDAQ:GFS,65.99,66.8007,65.33,65.93,1130768.0
2023-04-14 20:30:00,NASDAQ:GFS,65.68,66.8,64.93,65.85,745122.0
2023-04-17 20:30:00,NASDAQ:GFS,65.1,65.4799,64.21,65.25,719902.0
2023-04-18 20:30:00,NASDAQ:GFS,66.12,66.485,64.6,65.12,1220905.0
