datetime,symbol,open,high,low,close,volume
2023-01-03 21:30:00,NASDAQ:ORLY,842.43,843.88,833.51,840.72,455493.0
2023-01-04 21:30:00,NASDAQ:ORLY,846.02,850.72,824.25,826.74,499225.0
2023-01-05 21:30:00,NASDAQ:ORLY,824.7,837.15,823.675,834.29,366639.0
2023-01-06 21:30:00,NASDAQ:ORLY,846.68,856.57,839.0,842.52,420224.0
2023-01-09 21:30:00,NASDAQ:ORLY,839.83,844.975,826.83,828.71,334634.0
2023-01-10 21:30:00,NASDAQ:ORLY,828.71,833.01,820.6,826.88,350846.0
2023-01-11 21:30:00,NASDAQ:ORLY,830.24,834.59,824.07,825.5,339840.0
2023-01-12 21:30:00,NASDAQ:ORLY,826.14,826.14,808.81,810.85,517883.0
2023-01-13 21:30:00,NASDAQ:ORLY,806.26,816.97,806.01,815.47,324955.0
2023-01-17 21:30:00,NASDAQ:ORLY,816.29,821.64,807.55,809.74,299942.0
2023-01-18 21:30:00,NASDAQ:ORLY,807.4,815.186,803.805,805.08,351916.0
2023-01-19 21:30:00,NASDAQ:ORLY,806.75,812.03,792.49,793.73,348684.0
2023-01-20 21:30:00,NASDAQ:ORLY,792.89,794.37,787.145,793.38,429618.0
2023-01-23 21:30:00,NASDAQ:ORLY,792.58,796.74,784.03,794.4,491861.0
2023-01-24 21:30:00,NASDAQ:ORLY,794.84,806.79,791.06,799.09,404308.0
2023-01-25 21:30:00,NASDAQ:ORLY,797.96,804.98,790.52,800.47,362299.0
2023-01-26 21:30:00,NASDAQ:ORLY,804.6,811.185,799.89,800.63,354345.0
2023-01-27 21:30:00,NASDAQ:ORLY,797.26,800.56,767.27,771.17,905476.0
2023-01-30 21:30:00,NASDAQ:ORLY,777.0,797.4,776.945,789.63,473542.0
2023-01-31 21:30:00,NASDAQ:ORLY,796.65,802.375,785.24,792.35,413514.0
2023-02-01 21:30:00,NASDAQ:ORLY,788.56,814.76,784.72,807.93,515213.0
2023-02-02 21:30:00,NASDAQ:ORLY,810.27,813.235,800.26,805.66,458263.0
2023-02-03 21:30:00,NASDAQ:ORLY,804.72,811.66,792.14,794.84,388229.0
2023-02-06 21:30:00,NASDAQ:ORLY,795.28,810.11,794.2,809.45,532587.0
2023-02-07 21:30:00,NASDAQ:ORLY,805.01,805.325,788.185,801.02,687359.0
2023-02-08 21:30:00,NASDAQ:ORLY,792.59,796.79,776.43,787.36,909050.0
2023-02-09 21:30:00,NASDAQ:ORLY,806.2,822.5,782.5,817.0,990886.0
2023-02-10 21:30:00,NASDAQ:ORLY,820.41,843.37,820.41,825.32,674477.0
2023-02-13 21:30:00,NASDAQ:ORLY,825.32,849.88,820.09,849.49,708335.0
2023-02-14 21:30:00,NASDAQ:ORLY,850.06,865.02,845.0,861.0,958148.0
2023-02-15 21:30:00,NASDAQ:ORLY,857.98,864.25,857.66,861.23,557407.0
2023-02-16 21:30:00,NASDAQ:ORLY,852.22,865.8,852.12,862.0,622674.0
2023-02-17 21:30:00,NASDAQ:ORLY,865.34,873.94,861.3,873.01,585548.0
2023-02-21 21:30:00,NASDAQ:ORLY,865.3,868.75,859.36,860.13,500062.0
2023-02-22 21:30:00,NASDAQ:ORLY,859.08,860.2,839.765,842.51,501569.0
2023-02-23 21:30:00,NASDAQ:ORLY,847.75,847.75,831.69,841.16,363691.0
2023-02-24 21:30:00,NASDAQ:ORLY,832.42,838.335,830.48,831.82,324533.0
2023-02-27 21:30:00,NASDAQ:ORLY,837.68,846.43,833.84,845.96,422957.0
2023-02-28 21:30:00,NASDAQ:ORLY,845.13,847.385,828.4,830.1,567636.0
2023-03-01 21:30:00,NASDAQ:ORLY,822.69,828.405,812.3,824.22,444363.0
2023-03-02 21:30:00,NASDAQ:ORLY,825.03,843.77,821.965,840.89,505603.0
2023-03-03 21:30:00,NASDAQ:ORLY,839.64,840.88,829.27,838.03,411356.0
2023-03-06 21:30:00,NASDAQ:ORLY,840.0,847.54,837.63,839.44,444627.0
2023-03-07 21:30:00,NASDAQ:ORLY,840.62,844.6,825.23,828.72,345715.0
2023-03-08 21:30:00,NASDAQ:ORLY,828.75,833.0,823.85,830.56,286885.0
2023-03-09 21:30:00,NASDAQ:ORLY,833.17,838.11,819.77,822.31,379836.0
2023-03-10 21:30:00,NASDAQ:ORLY,822.31,833.015,819.21,819.92,433224.0
2023-03-13 20:30:00,NASDAQ:ORLY,814.87,835.0,814.87,818.23,422436.0
2023-03-14 20:30:00,NASDAQ:ORLY,818.22,827.4,813.3648,821.23,420223.0
2023-03-15 20:30:00,NASDAQ:ORLY,815.8,820.97,809.62,818.26,367188.0
2023-03-16 20:30:00,NASDAQ:ORLY,813.02,822.775,811.97,819.52,429339.0
2023-03-17 20:30:00,NASDAQ:ORLY,816.53,817.27,795.79,797.87,665767.0
2023-03-20 20:30:00,NASDAQ:ORLY,798.07,819.0,798.07,816.06,443051.0
2023-03-21 20:30:00,NASDAQ:ORLY,821.74,823.42,814.535,819.63,363134.0
2023-03-22 20:30:00,NASDAQ:ORLY,819.12,825.32,808.46,808.97,343798.0
2023-03-23 20:30:00,NASDAQ:ORLY,807.7,810.17,795.745,801.38,356727.0
2023-03-24 20:30:00,NASDAQ:ORLY,803.69,813.805,800.4,810.76,314278.0
2023-03-27 20:30:00,NASDAQ:ORLY,811.32,821.72,811.1825,819.04,378846.0
2023-03-28 20:30:00,NASDAQ:ORLY,819.7,832.1825,819.7,828.85,307922.0
2023-03-29 20:30:00,NASDAQ:ORLY,829.7,832.09,821.615,832.08,332060.0
2023-03-30 20:30:00,NASDAQ:ORLY,833.89,842.76,833.32,841.5,292138.0
2023-03-31 20:30:00,NASDAQ:ORLY,843.1,850.0,842.88,848.98,404367.0
2023-04-03 20:30:00,NASDAQ:ORLY,851.67,869.645,851.22,867.95,352521.0
2023-04-04 20:30:00,NASDAQ:ORLY,866.46,867.46,855.405,864.44,364716.0
2023-04-05 20:30:00,NASDAQ:ORLY,864.18,868.205,855.24,858.35,360482.0
2023-04-06 20:30:00,NASDAQ:ORLY,856.02,864.31,855.88,861.13,251066.0
2023-04-10 20:30:00,NASDAQ:ORLY,860.03,870.6818,859.79,869.75,332995.0
2023-04-11 20:30:00,NASDAQ:ORLY,875.25,878.235,869.87,871.04,320727.0
2023-04-12 20:30:00,NASDAQ:ORLY,874.32,882.13,872.01,877.35,291050.0
2023-04-13 20:30:00,NASDAQ:ORLY,880.36,889.99,874.64,887.95,306641.0
2023-04-14 20:30:00,NASDAQ:ORLY,885.27,896.168,885.27,892.27,237552.0
2023-04-17 20:30:00,NASDAQ:ORLY,898.21,904.5499,892.54,897.28,337152.0
2023-04-18 20:30:00,NASDAQ:ORLY,899.76,910.565,894.52,909.92,301118.0
2023-04-19 20:30:00,NASDAQ:ORLY,903.33,908.54,897.65,899.14,343815.0
2023-04-20 20:30:00,NASDAQ:ORLY,898.55,909.125,897.59,905.36,430501.0
2023-04-21 20:30:00,NASDAQ:ORLY,907.4,912.0,902.82,903.81,273934.0
2023-04-24 20:30:00,NASDAQ:ORLY,903.81,907.33,898.2801,907.0,318065.0
2023-04-25 20:30:00,NASDAQ:ORLY,904.47,906.94,896.78,897.76,312495.0
2023-04-26 20:30:00,NASDAQ:ORLY,888.09,901.19,885.32,894.2,524332.0
2023-04-27 20:30:00,NASDAQ:ORLY,883.96,918.64,883.24,915.67,567754.0
2023-04-28 20:30:00,NASDAQ:ORLY,916.37,922.8,909.32,917.31,355724.0
2023-05-01 20:30:00,NASDAQ:ORLY,917.75,929.77,914.845,929.6,387945.0
2023-05-02 20:30:00,NASDAQ:ORLY,928.98,937.24,919.3,936.52,570527.0
2023-05-03 20:30:00,NASDAQ:ORLY,936.52,941.87,928.4,931.67,527226.0
2023-05-04 20:30:00,NASDAQ:ORLY,935.88,939.5746,927.11,933.62,297792.0
2023-05-05 20:30:00,NASDAQ:ORLY,931.4,942.76,931.4,940.78,269954.0
2023-05-08 20:30:00,NASDAQ:ORLY,939.79,947.15,934.71,946.64,355203.0
2023-05-09 20:30:00,NASDAQ:ORLY,947.34,954.44,946.48,953.46,343358.0
2023-05-10 20:30:00,NASDAQ:ORLY,953.33,961.12,944.175,954.77,350881.0
2023-05-11 20:30:00,NASDAQ:ORLY,955.1,958.64,950.08,958.26,266559.0
2023-05-12 20:30:00,NASDAQ:ORLY,958.9,964.58,952.47,962.1,343047.0
2023-05-15 20:30:00,NASDAQ:ORLY,958.86,962.1,939.26,945.28,527101.0
2023-05-16 20:30:00,NASDAQ:ORLY,939.2,946.86,936.0766,937.55,371041.0
2023-05-17 20:30:00,NASDAQ:ORLY,935.71,943.94,932.49,939.43,446894.0
2023-05-18 20:30:00,NASDAQ:ORLY,933.65,942.585,930.07,941.8,347552.0
2023-05-19 20:30:00,NASDAQ:ORLY,942.49,954.84,939.1,954.3,492331.0
2023-05-22 20:30:00,NASDAQ:ORLY,958.7,960.0,925.87,928.14,460861.0
2023-05-23 20:30:00,NASDAQ:ORLY,918.88,928.1,905.46,911.99,775288.0
2023-05-24 20:30:00,NASDAQ:ORLY,918.64,933.42,916.06,928.94,498887.0
2023-05-25 20:30:00,NASDAQ:ORLY,920.99,939.54,916.77,935.02,466026.0
2023-05-26 20:30:00,NASDAQ:ORLY,933.46,935.295,921.77,923.0,427527.0
