datetime,symbol,open,high,low,close,volume
2023-01-03 21:30:00,NASDAQ:FANG,134.97,136.32,129.61,131.38,2406481.0
2023-01-04 21:30:00,NASDAQ:FANG,129.11,133.19,128.08,130.62,1724391.0
2023-01-05 21:30:00,NASDAQ:FANG,131.08,135.24,130.26,134.04,2407565.0
2023-01-06 21:30:00,NASDAQ:FANG,136.5,139.38,135.7,138.14,2473716.0
2023-01-09 21:30:00,NASDAQ:FANG,140.84,143.36,140.27,141.49,2453374.0
2023-01-10 21:30:00,NASDAQ:FANG,142.52,143.12,139.77,141.95,1756322.0
2023-01-11 21:30:00,NASDAQ:FANG,144.2,144.57,140.24,142.24,2199648.0
2023-01-12 21:30:00,NASDAQ:FANG,142.55,146.73,142.55,145.33,1959906.0
2023-01-13 21:30:00,NASDAQ:FANG,145.54,146.0,143.87,145.24,1526595.0
2023-01-17 21:30:00,NASDAQ:FANG,146.17,147.28,145.37,145.73,1883695.0
2023-01-18 21:30:00,NASDAQ:FANG,146.44,149.64,143.91,144.1,2183511.0
2023-01-19 21:30:00,NASDAQ:FANG,143.23,146.901,141.77,146.43,1808147.0
2023-01-20 21:30:00,NASDAQ:FANG,146.65,147.8876,145.19,147.55,1534807.0
2023-01-23 21:30:00,NASDAQ:FANG,149.0,150.21,148.31,149.35,1467230.0
2023-01-24 21:30:00,NASDAQ:FANG,149.95,150.5,146.51,147.24,1213302.0
2023-01-25 21:30:00,NASDAQ:FANG,147.45,147.46,143.3,147.08,1646159.0
2023-01-26 21:30:00,NASDAQ:FANG,149.3,149.99,146.555,149.89,2409381.0
2023-01-27 21:30:00,NASDAQ:FANG,150.0,152.79,149.56,150.96,1632655.0
2023-01-30 21:30:00,NASDAQ:FANG,148.69,149.0,145.21,145.34,2423379.0
2023-01-31 21:30:00,NASDAQ:FANG,145.06,147.605,143.87,146.12,1632716.0
2023-02-01 21:30:00,NASDAQ:FANG,145.0,145.63,140.92,143.35,2554219.0
2023-02-02 21:30:00,NASDAQ:FANG,142.97,142.97,137.03,137.57,2727136.0
2023-02-03 21:30:00,NASDAQ:FANG,138.4,141.3399,137.66,138.4,1553312.0
2023-02-06 21:30:00,NASDAQ:FANG,138.09,140.0,135.05,137.12,1748341.0
2023-02-07 21:30:00,NASDAQ:FANG,138.22,143.695,136.5,143.56,2406552.0
2023-02-08 21:30:00,NASDAQ:FANG,144.88,145.26,142.53,144.29,2029381.0
2023-02-09 21:30:00,NASDAQ:FANG,144.24,144.65,141.23,141.47,1997482.0
2023-02-10 21:30:00,NASDAQ:FANG,144.03,149.37,143.58,149.29,2817368.0
2023-02-13 21:30:00,NASDAQ:FANG,147.92,150.39,147.21,148.23,2778057.0
2023-02-14 21:30:00,NASDAQ:FANG,146.33,150.73,146.0,149.87,1617554.0
2023-02-15 21:30:00,NASDAQ:FANG,147.55,147.69,143.86,145.64,3966424.0
2023-02-16 21:30:00,NASDAQ:FANG,144.81,145.92,141.7,141.76,2541744.0
2023-02-17 21:30:00,NASDAQ:FANG,139.28,139.28,133.3,134.68,4160472.0
2023-02-21 21:30:00,NASDAQ:FANG,135.31,135.9,133.375,134.21,2601759.0
2023-02-22 21:30:00,NASDAQ:FANG,136.8,142.44,135.05,137.29,3629626.0
2023-02-23 21:30:00,NASDAQ:FANG,138.8,142.46,137.685,141.6,2938101.0
2023-02-24 21:30:00,NASDAQ:FANG,140.18,143.78,139.2426,142.38,2199421.0
2023-02-27 21:30:00,NASDAQ:FANG,143.16,145.27,141.83,144.36,2281044.0
2023-02-28 21:30:00,NASDAQ:FANG,146.41,146.59,140.52,140.58,2517116.0
2023-03-01 21:30:00,NASDAQ:FANG,140.29,145.15,139.225,144.62,3477496.0
2023-03-02 21:30:00,NASDAQ:FANG,141.0,144.5888,139.6,144.16,2394934.0
2023-03-03 21:30:00,NASDAQ:FANG,142.0,146.88,141.26,146.76,3427466.0
2023-03-06 21:30:00,NASDAQ:FANG,145.0,145.4277,143.2,143.55,2250079.0
2023-03-07 21:30:00,NASDAQ:FANG,142.47,143.48,139.43,142.74,2709868.0
2023-03-08 21:30:00,NASDAQ:FANG,141.3,145.54,140.39,142.49,2536182.0
2023-03-09 21:30:00,NASDAQ:FANG,143.06,145.46,139.59,139.94,1704936.0
2023-03-10 21:30:00,NASDAQ:FANG,139.6,141.68,135.29,135.91,2090976.0
2023-03-13 20:30:00,NASDAQ:FANG,131.31,134.68,127.5542,131.54,2957432.0
2023-03-14 20:30:00,NASDAQ:FANG,131.31,136.535,130.38,132.64,2618644.0
2023-03-15 20:30:00,NASDAQ:FANG,127.25,127.25,121.1,122.74,5858574.0
2023-03-16 20:30:00,NASDAQ:FANG,120.02,125.76,119.01,125.53,3927710.0
2023-03-17 20:30:00,NASDAQ:FANG,125.11,125.995,121.72,123.12,6217687.0
2023-03-20 20:30:00,NASDAQ:FANG,123.06,126.88,123.06,125.61,2594405.0
2023-03-21 20:30:00,NASDAQ:FANG,128.5,131.1,128.36,130.62,3064299.0
2023-03-22 20:30:00,NASDAQ:FANG,130.97,131.825,127.8,127.96,1719172.0
2023-03-23 20:30:00,NASDAQ:FANG,128.58,130.69,125.34,126.63,1878115.0
2023-03-24 20:30:00,NASDAQ:FANG,123.51,126.5,121.84,125.42,2350315.0
2023-03-27 20:30:00,NASDAQ:FANG,126.49,129.34,125.41,128.56,1742841.0
2023-03-28 20:30:00,NASDAQ:FANG,128.02,131.2699,127.47,130.71,1117326.0
2023-03-29 20:30:00,NASDAQ:FANG,132.43,133.1099,131.32,132.79,1343403.0
2023-03-30 20:30:00,NASDAQ:FANG,134.37,134.38,132.4,133.3,1753082.0
2023-03-31 20:30:00,NASDAQ:FANG,133.54,135.5995,133.45,135.17,1945979.0
2023-04-03 20:30:00,NASDAQ:FANG,143.09,145.8,141.48,144.43,4018296.0
2023-04-04 20:30:00,NASDAQ:FANG,145.69,145.86,139.23,141.65,2252058.0
2023-04-05 20:30:00,NASDAQ:FANG,142.33,143.77,140.61,142.98,1985118.0
2023-04-06 20:30:00,NASDAQ:FANG,142.23,142.44,140.3,140.55,1683602.0
2023-04-10 20:30:00,NASDAQ:FANG,142.25,146.115,142.25,143.19,2581158.0
2023-04-11 20:30:00,NASDAQ:FANG,143.72,146.38,143.68,145.17,2228128.0
2023-04-12 20:30:00,NASDAQ:FANG,147.0,147.08,144.31,145.01,1486215.0
2023-04-13 20:30:00,NASDAQ:FANG,144.71,146.9,144.5,145.74,1663626.0
2023-04-14 20:30:00,NASDAQ:FANG,146.22,148.49,145.06,146.74,1531312.0
2023-04-17 20:30:00,NASDAQ:FANG,146.74,147.35,144.42,144.6,1255466.0
2023-04-18 20:30:00,NASDAQ:FANG,143.98,145.33,142.77,144.68,1365301.0
2023-04-19 20:30:00,NASDAQ:FANG,142.72,143.71,141.82,143.67,1250760.0
2023-04-20 20:30:00,NASDAQ:FANG,142.0,142.65,139.7,141.94,1555014.0
2023-04-21 20:30:00,NASDAQ:FANG,141.9,142.215,139.91,141.09,1342430.0
2023-04-24 20:30:00,NASDAQ:FANG,140.63,144.01,140.26,143.49,1934284.0
2023-04-25 20:30:00,NASDAQ:FANG,141.81,142.21,138.785,139.33,1444277.0
2023-04-26 20:30:00,NASDAQ:FANG,138.01,139.4,135.8,136.93,1606977.0
2023-04-27 20:30:00,NASDAQ:FANG,136.9,138.49,135.48,138.06,1543282.0
2023-04-28 20:30:00,NASDAQ:FANG,137.93,142.94,137.25,142.2,1671048.0
2023-05-01 20:30:00,NASDAQ:FANG,139.95,142.3399,139.4105,141.93,2382519.0
2023-05-02 20:30:00,NASDAQ:FANG,139.38,139.38,131.56,135.05,5074496.0
2023-05-03 20:30:00,NASDAQ:FANG,131.63,132.96,128.27,128.78,3241756.0
2023-05-04 20:30:00,NASDAQ:FANG,129.22,131.14,125.93,125.99,3582303.0
2023-05-05 20:30:00,NASDAQ:FANG,130.31,133.73,129.1,132.8,2272154.0
2023-05-08 20:30:00,NASDAQ:FANG,135.93,136.62,132.23,132.59,1589821.0
2023-05-09 20:30:00,NASDAQ:FANG,131.06,134.68,130.56,132.91,1420224.0
2023-05-10 20:30:00,NASDAQ:FANG,133.42,133.73,130.05,130.49,1541201.0
2023-05-11 20:30:00,NASDAQ:FANG,127.65,129.43,126.6213,127.66,2231160.0
2023-05-12 20:30:00,NASDAQ:FANG,128.91,129.4764,127.17,128.0,1705258.0
2023-05-15 20:30:00,NASDAQ:FANG,128.71,129.55,127.555,128.96,1650856.0
2023-05-16 20:30:00,NASDAQ:FANG,128.32,128.755,124.825,124.86,1591846.0
2023-05-17 20:30:00,NASDAQ:FANG,126.21,128.57,124.885,127.58,1472038.0
2023-05-18 20:30:00,NASDAQ:FANG,126.72,128.82,125.68,128.74,1211637.0
2023-05-19 20:30:00,NASDAQ:FANG,130.51,131.8,129.56,130.22,1486265.0
2023-05-22 20:30:00,NASDAQ:FANG,130.46,133.6499,130.22,132.45,1668989.0
2023-05-23 20:30:00,NASDAQ:FANG,133.88,134.5899,132.1901,132.93,1202471.0
2023-05-24 20:30:00,NASDAQ:FANG,134.3,135.105,132.09,134.38,1611213.0
2023-05-25 20:30:00,NASDAQ:FANG,130.4,131.62,129.45,131.0,1483851.0
2023-05-26 20:30:00,NASDAQ:FANG,131.93,132.11,129.8,130.99,1425306.0
2023-05-30 20:30:00,NASDAQ:FANG,129.15,129.7,127.78,129.49,1580839.0
2023-05-31 20:30:00,NASDAQ:FANG,127.05,128.32,126.01,127.15,2308853.0
2023-06-01 20:30:00,NASDAQ:FANG,127.5,130.45,126.19,128.1,1380901.0
2023-06-02 20:30:00,NASDAQ:FANG,130.46,132.1588,129.15,131.35,2126266.0
2023-06-05 20:30:00,NASDAQ:FANG,134.4,134.75,130.2744,130.32,1651226.0
2023-06-06 20:30:00,NASDAQ:FANG,128.0,131.5899,128.0,130.96,1162698.0
2023-06-07 20:30:00,NASDAQ:FANG,131.83,135.36,131.77,134.18,1910982.0
2023-06-08 20:30:00,NASDAQ:FANG,134.18,134.64,131.34,133.34,1309263.0
2023-06-09 20:30:00,NASDAQ:FANG,132.85,134.12,131.5601,132.28,1099680.0
2023-06-12 20:30:00,NASDAQ:FANG,129.42,132.0,128.55,129.74,1697815.0
2023-06-13 20:30:00,NASDAQ:FANG,131.47,133.785,129.8,130.06,1650515.0
2023-06-14 20:30:00,NASDAQ:FANG,131.93,132.16,125.475,126.78,2260258.0
2023-06-15 20:30:00,NASDAQ:FANG,127.54,129.58,126.27,126.66,2961530.0
2023-06-16 20:30:00,NASDAQ:FANG,127.01,129.09,126.01,128.74,4053983.0
2023-06-20 20:30:00,NASDAQ:FANG,127.64,127.9,125.26,126.97,2093112.0
2023-06-21 20:30:00,NASDAQ:FANG,127.05,129.08,126.57,127.67,1710025.0
2023-06-22 20:30:00,NASDAQ:FANG,126.39,126.58,124.51,125.85,1326288.0
2023-06-23 20:30:00,NASDAQ:FANG,124.45,125.66,123.41,125.4,3578540.0
2023-06-26 20:30:00,NASDAQ:FANG,125.96,128.03,125.875,127.22,1296303.0
2023-06-27 20:30:00,NASDAQ:FANG,127.17,128.42,126.4,127.32,1586586.0
2023-06-28 20:30:00,NASDAQ:FANG,127.83,128.63,125.69,128.61,1435530.0
2023-06-29 20:30:00,NASDAQ:FANG,129.0,130.45,128.743,130.01,1143510.0
2023-06-30 20:30:00,NASDAQ:FANG,131.0,132.5,129.81,131.36,1282391.0
2023-07-03 20:30:00,NASDAQ:FANG,131.59,133.0,131.21,131.95,663123.0
2023-07-05 20:30:00,NASDAQ:FANG,132.83,132.83,129.97,130.6,2062349.0
2023-07-06 20:30:00,NASDAQ:FANG,129.88,130.755,125.7339,127.17,1833264.0
2023-07-07 20:30:00,NASDAQ:FANG,126.71,134.295,126.71,132.4,2328482.0
2023-07-10 20:30:00,NASDAQ:FANG,132.58,134.36,132.21,134.09,1587376.0
2023-07-11 20:30:00,NASDAQ:FANG,134.96,137.94,134.42,137.14,2162466.0
2023-07-12 20:30:00,NASDAQ:FANG,137.98,140.02,137.51,139.51,2066058.0
