datetime,symbol,open,high,low,close,volume
2021-04-01 20:30:00,NASDAQ:ON,42.25,42.94,41.72,42.89,6700197.0
2021-04-05 20:30:00,NASDAQ:ON,43.33,44.19,42.865,44.03,6326751.0
2021-04-06 20:30:00,NASDAQ:ON,43.75,44.59,43.045,43.57,5954355.0
2021-04-07 20:30:00,NASDAQ:ON,43.51,43.6,42.5458,42.93,4416621.0
2021-04-08 20:30:00,NASDAQ:ON,43.3,43.59,42.7001,43.06,4483671.0
2021-04-09 20:30:00,NASDAQ:ON,42.47,42.985,42.35,42.96,3282009.0
2021-04-12 20:30:00,NASDAQ:ON,42.42,42.7,41.66,42.4,4151303.0
2021-04-13 20:30:00,NASDAQ:ON,42.54,42.85,41.55,42.04,3625321.0
2021-04-14 20:30:00,NASDAQ:ON,41.59,43.17,41.44,42.1,3889918.0
2021-04-15 20:30:00,NASDAQ:ON,42.44,42.9,41.94,42.63,3995006.0
2021-04-16 20:30:00,NASDAQ:ON,42.63,42.77,42.07,42.18,4630257.0
2021-04-19 20:30:00,NASDAQ:ON,42.0,42.53,40.58,41.07,4554869.0
2021-04-20 20:30:00,NASDAQ:ON,40.8989,40.97,39.375,39.7,7978315.0
2021-04-21 20:30:00,NASDAQ:ON,39.57,41.41,39.365,41.37,4518298.0
2021-04-22 20:30:00,NASDAQ:ON,41.86,41.8993,40.57,40.93,5697451.0
2021-04-23 20:30:00,NASDAQ:ON,41.36,42.87,41.36,42.55,4373960.0
2021-04-26 20:30:00,NASDAQ:ON,42.78,43.9399,42.59,43.8,5231457.0
2021-04-27 20:30:00,NASDAQ:ON,43.85,43.98,43.03,43.295,3608817.0
2021-04-28 20:30:00,NASDAQ:ON,43.11,43.2,41.34,41.45,10343976.0
2021-04-29 20:30:00,NASDAQ:ON,42.11,42.25,40.68,41.0,7572115.0
2021-04-30 20:30:00,NASDAQ:ON,40.15,40.54,38.75,39.0,11393025.0
2021-05-03 20:30:00,NASDAQ:ON,38.22,38.99,37.1,37.57,11020024.0
2021-05-04 20:30:00,NASDAQ:ON,37.97,37.99,36.22,37.25,11132261.0
2021-05-05 20:30:00,NASDAQ:ON,37.65,37.97,36.87,37.55,6034669.0
2021-05-06 20:30:00,NASDAQ:ON,37.4,37.69,36.38,37.59,4863286.0
2021-05-07 20:30:00,NASDAQ:ON,38.105,38.73,37.95,38.63,4580856.0
2021-05-10 20:30:00,NASDAQ:ON,38.71,38.71,36.95,37.02,6486801.0
2021-05-11 20:30:00,NASDAQ:ON,35.31,37.535,35.12,37.17,11405947.0
