datetime,symbol,open,high,low,close,volume
2021-04-01 20:30:00,NASDAQ:MSTR,68.846,72.583,68.74575,70.356,4023920.0
2021-04-05 20:30:00,NASDAQ:MSTR,70.975,73.6035,69.329,72.055,4858780.0
2021-04-06 20:30:00,NASDAQ:MSTR,72.119,72.119,67.69901,70.458,5936600.0
2021-04-07 20:30:00,NASDAQ:MSTR,67.8,69.55662,65.2,65.62,4522420.0
2021-04-08 20:30:00,NASDAQ:MSTR,67.07,70.27124,66.43837,69.012,4361170.0
2021-04-09 20:30:00,NASDAQ:MSTR,70.999,72.0,68.94595,71.1,3446770.0
2021-04-12 20:30:00,NASDAQ:MSTR,73.519,74.594,70.485,71.824,4812220.0
2021-04-13 20:30:00,NASDAQ:MSTR,74.5,86.999,73.47901,84.854,17021780.0
2021-04-14 20:30:00,NASDAQ:MSTR,88.098,88.21,73.0,73.55,15824940.0
2021-04-15 20:30:00,NASDAQ:MSTR,75.317,75.49401,70.9,74.015,6863360.0
2021-04-16 20:30:00,NASDAQ:MSTR,70.71,72.0,68.5,69.362,7627930.0
2021-04-19 20:30:00,NASDAQ:MSTR,65.004,66.5,62.35,63.752,8798870.0
2021-04-20 20:30:00,NASDAQ:MSTR,63.9,64.8,61.4,64.645,5524040.0
2021-04-21 20:30:00,NASDAQ:MSTR,62.84,66.546,62.84,65.046,4179340.0
2021-04-22 20:30:00,NASDAQ:MSTR,64.201,65.05,59.4,59.82,7152860.0
2021-04-23 20:30:00,NASDAQ:MSTR,57.589,61.84,56.9,61.304,6618920.0
2021-04-26 20:30:00,NASDAQ:MSTR,63.676,65.98,62.8,65.882,4791030.0
2021-04-27 20:30:00,NASDAQ:MSTR,67.3,68.49999,65.5,67.699,5112980.0
2021-04-28 20:30:00,NASDAQ:MSTR,67.36,68.9,66.55,68.082,2972810.0
2021-04-29 20:30:00,NASDAQ:MSTR,66.5,67.5,63.791,65.501,4397460.0
2021-04-30 20:30:00,NASDAQ:MSTR,64.702,67.5,64.632,65.716,5596910.0
2021-05-03 20:30:00,NASDAQ:MSTR,67.397,67.397,63.439,63.562,4644910.0
2021-05-04 20:30:00,NASDAQ:MSTR,61.95103,62.8,59.8888,61.688,5146250.0
2021-05-05 20:30:00,NASDAQ:MSTR,63.0,65.199,60.89001,62.345,4974750.0
2021-05-06 20:30:00,NASDAQ:MSTR,61.288,62.27699,58.701,60.908,3551950.0
2021-05-07 20:30:00,NASDAQ:MSTR,60.897,63.18,60.833,62.046,3635270.0
2021-05-10 20:30:00,NASDAQ:MSTR,61.586,61.586,56.647,56.946,5226850.0
2021-05-11 20:30:00,NASDAQ:MSTR,53.5,58.499,52.52801,57.696,6629500.0
2021-05-12 20:30:00,NASDAQ:MSTR,55.628,57.78,53.864,54.188,4216480.0
2021-05-13 20:30:00,NASDAQ:MSTR,51.12,54.297,47.80701,48.808,9391400.0
2021-05-14 20:30:00,NASDAQ:MSTR,50.126,52.362,49.2,52.131,5616380.0
2021-05-17 20:30:00,NASDAQ:MSTR,48.4,49.95103,46.88801,48.935,8046070.0
2021-05-18 20:30:00,NASDAQ:MSTR,48.891,50.426,47.057,48.72,5982290.0
2021-05-19 20:30:00,NASDAQ:MSTR,42.285,45.849,41.15801,45.486,15054230.0
2021-05-20 20:30:00,NASDAQ:MSTR,47.766,49.3,45.728,47.266,8614180.0
2021-05-21 20:30:00,NASDAQ:MSTR,47.173,48.76699,44.777,45.052,8530430.0
2021-05-24 20:30:00,NASDAQ:MSTR,46.5,47.826,44.72493,47.245,7574830.0
2021-05-25 20:30:00,NASDAQ:MSTR,46.4,47.988,45.82101,46.967,6722340.0
2021-05-26 20:30:00,NASDAQ:MSTR,47.734,49.599,47.654,48.279,5425620.0
2021-05-27 20:30:00,NASDAQ:MSTR,49.2,50.20605,48.50654,49.385,5039440.0
2021-05-28 20:30:00,NASDAQ:MSTR,48.2,48.292,46.764,47.0,4858770.0
2021-06-01 20:30:00,NASDAQ:MSTR,47.124,48.466,46.898,47.776,4324700.0
2021-06-02 20:30:00,NASDAQ:MSTR,48.3,50.13,47.872,49.85,3529700.0
2021-06-03 20:30:00,NASDAQ:MSTR,50.12,50.198,48.4,48.864,3954760.0
2021-06-04 20:30:00,NASDAQ:MSTR,48.17,48.599,47.4,48.467,3171760.0
2021-06-07 20:30:00,NASDAQ:MSTR,48.25,48.855,46.407,46.981,6103930.0
