datetime,symbol,open,high,low,close,volume
2021-03-26 20:30:00,NYSE:JPM,154.3,155.45,152.55,155.09,16754402.0
2021-03-29 20:30:00,NYSE:JPM,152.1201,153.7276,151.04,152.68,17570343.0
2021-03-30 20:30:00,NYSE:JPM,154.46,155.87,153.88,154.48,13184306.0
2021-03-31 20:30:00,NYSE:JPM,153.28,154.49,152.12,152.23,16736681.0
2021-04-01 20:30:00,NYSE:JPM,151.9,153.79,151.55,153.71,16561508.0
2021-04-05 20:30:00,NYSE:JPM,154.4,154.94,152.6,153.62,13507979.0
2021-04-06 20:30:00,NYSE:JPM,152.79,154.28,151.86,152.54,13071554.0
2021-04-07 20:30:00,NYSE:JPM,153.1,155.23,152.65,154.93,16903523.0
2021-04-08 20:30:00,NYSE:JPM,154.0,155.505,152.31,155.12,12335512.0
2021-04-09 20:30:00,NYSE:JPM,155.81,157.042,154.97,156.28,12122400.0
2021-04-12 20:30:00,NYSE:JPM,155.58,157.25,155.57,155.95,12273355.0
2021-04-13 20:30:00,NYSE:JPM,154.75,155.2,152.43,154.09,16113557.0
2021-04-14 20:30:00,NYSE:JPM,151.47,153.83,150.93,151.21,19939592.0
2021-04-15 20:30:00,NYSE:JPM,151.25,152.2,149.32,152.17,17694125.0
2021-04-16 20:30:00,NYSE:JPM,153.87,154.51,152.69,153.3,13773412.0
2021-04-19 20:30:00,NYSE:JPM,153.42,153.88,152.22,152.65,11900220.0
2021-04-20 20:30:00,NYSE:JPM,151.74,151.75,148.65,149.27,13716678.0
2021-04-21 20:30:00,NYSE:JPM,147.79,150.61,146.79,150.54,12236674.0
2021-04-22 20:30:00,NYSE:JPM,150.23,150.3,147.26,147.37,15256117.0
2021-04-23 20:30:00,NYSE:JPM,147.18,151.13,146.685,150.19,14043086.0
2021-04-26 20:30:00,NYSE:JPM,150.78,152.46,150.38,150.56,10799065.0
2021-04-27 20:30:00,NYSE:JPM,150.5,151.57,150.11,151.25,12821182.0
2021-04-28 20:30:00,NYSE:JPM,152.43,152.89,151.4,152.23,8943653.0
2021-04-29 20:30:00,NYSE:JPM,153.54,155.28,153.2,155.19,12976866.0
2021-04-30 20:30:00,NYSE:JPM,154.1,154.49,153.01,153.81,11705065.0
2021-05-03 20:30:00,NYSE:JPM,154.85,155.48,153.13,153.36,11801108.0
2021-05-04 20:30:00,NYSE:JPM,152.87,155.64,152.14,155.48,12977673.0
2021-05-05 20:30:00,NYSE:JPM,156.0,158.28,156.0,157.52,6938197.0
2021-05-06 20:30:00,NYSE:JPM,158.07,160.825,157.16,160.69,13542406.0
2021-05-07 20:30:00,NYSE:JPM,157.22,161.5,157.02,161.24,14257828.0
2021-05-10 20:30:00,NYSE:JPM,161.5,163.73,161.12,161.22,14014332.0
2021-05-11 20:30:00,NYSE:JPM,161.08,162.39,158.04,158.54,15451666.0
2021-05-12 20:30:00,NYSE:JPM,159.61,160.78,157.03,157.45,14381733.0
2021-05-13 20:30:00,NYSE:JPM,158.18,162.445,157.68,161.5,15397363.0
2021-05-14 20:30:00,NYSE:JPM,162.39,164.45,161.99,164.01,10583975.0
2021-05-17 20:30:00,NYSE:JPM,163.37,164.85,163.03,164.67,9886843.0
2021-05-18 20:30:00,NYSE:JPM,164.68,165.5,162.24,162.35,11098117.0
2021-05-19 20:30:00,NYSE:JPM,161.0,161.18,158.64,161.11,13278895.0
2021-05-20 20:30:00,NYSE:JPM,160.83,161.86,159.52,160.83,10426014.0
