datetime,symbol,open,high,low,close,volume
2021-03-26 20:30:00,NYSE:NKE,131.6,133.185,129.77,132.99,10010472.0
2021-03-29 20:30:00,NYSE:NKE,132.94,133.91,130.66,133.49,7153914.0
2021-03-30 20:30:00,NYSE:NKE,132.345,133.35,131.22,132.95,6026601.0
2021-03-31 20:30:00,NYSE:NKE,133.09,134.18,131.92,132.89,6878936.0
2021-04-01 20:30:00,NYSE:NKE,134.69,134.69,132.21,132.53,5720557.0
2021-04-05 20:30:00,NYSE:NKE,133.1,135.68,133.1,135.12,5508931.0
2021-04-06 20:30:00,NYSE:NKE,135.44,137.71,134.93,137.16,4670099.0
2021-04-07 20:30:00,NYSE:NKE,136.99,138.24,136.36,136.54,6646002.0
2021-04-08 20:30:00,NYSE:NKE,137.28,137.31,133.405,133.68,8748392.0
2021-04-09 20:30:00,NYSE:NKE,133.94,135.5,133.5,135.45,6056769.0
2021-04-12 20:30:00,NYSE:NKE,134.75,136.9,134.22,136.64,5638234.0
2021-04-13 20:30:00,NYSE:NKE,135.6,135.99,133.4,133.54,8778164.0
2021-04-14 20:30:00,NYSE:NKE,133.54,134.18,131.82,132.26,7354084.0
2021-04-15 20:30:00,NYSE:NKE,133.0,134.07,132.68,133.67,6285030.0
2021-04-16 20:30:00,NYSE:NKE,134.71,134.77,133.73,134.31,6852498.0
2021-04-19 20:30:00,NYSE:NKE,134.3,134.38,132.15,132.57,5613592.0
2021-04-20 20:30:00,NYSE:NKE,129.17,129.9,125.7,127.11,13268678.0
2021-04-21 20:30:00,NYSE:NKE,127.59,130.33,127.37,129.9,7110855.0
2021-04-22 20:30:00,NYSE:NKE,129.89,130.37,127.98,129.18,6442917.0
2021-04-23 20:30:00,NYSE:NKE,128.93,130.65,128.4604,130.19,7489517.0
2021-04-26 20:30:00,NYSE:NKE,130.49,131.7,129.32,131.6,8217807.0
2021-04-27 20:30:00,NYSE:NKE,132.0,132.79,131.41,132.11,5833092.0
2021-04-28 20:30:00,NYSE:NKE,132.26,132.33,130.345,130.71,8195648.0
2021-04-29 20:30:00,NYSE:NKE,131.77,134.12,131.23,133.26,6612461.0
2021-04-30 20:30:00,NYSE:NKE,132.44,133.88,132.05,132.62,5643809.0
2021-05-03 20:30:00,NYSE:NKE,133.37,134.45,132.59,133.03,5052987.0
2021-05-04 20:30:00,NYSE:NKE,132.23,132.59,130.475,131.55,6129539.0
2021-05-05 20:30:00,NYSE:NKE,132.7,134.215,132.08,132.21,4218037.0
2021-05-06 20:30:00,NYSE:NKE,132.6,133.84,131.94,133.49,5200987.0
2021-05-07 20:30:00,NYSE:NKE,135.0,139.36,134.72,137.81,10566670.0
2021-05-10 20:30:00,NYSE:NKE,138.0,138.9,136.3,136.4,5669327.0
2021-05-11 20:30:00,NYSE:NKE,138.38,138.38,135.01,137.12,8045369.0
2021-05-12 20:30:00,NYSE:NKE,135.42,136.82,133.34,133.39,5865117.0
2021-05-13 20:30:00,NYSE:NKE,133.7,135.03,132.49,133.61,6284555.0
2021-05-14 20:30:00,NYSE:NKE,134.34,136.68,134.05,135.93,4367939.0
2021-05-17 20:30:00,NYSE:NKE,136.33,137.07,135.5,136.41,3934280.0
2021-05-18 20:30:00,NYSE:NKE,136.44,137.47,135.45,135.56,5664910.0
2021-05-19 20:30:00,NYSE:NKE,133.48,133.97,131.96,132.96,5582288.0
2021-05-20 20:30:00,NYSE:NKE,133.78,134.21,132.19,133.27,4934804.0
2021-05-21 20:30:00,NYSE:NKE,133.83,134.17,132.41,132.66,5329741.0
2021-05-24 20:30:00,NYSE:NKE,133.1,134.35,132.81,134.06,4313241.0
2021-05-25 20:30:00,NYSE:NKE,134.94,135.17,133.85,134.32,4885772.0
2021-05-26 20:30:00,NYSE:NKE,135.2,137.92,135.0,136.89,6781520.0
2021-05-27 20:30:00,NYSE:NKE,137.55,138.31,136.46,136.56,12882609.0
2021-05-28 20:30:00,NYSE:NKE,136.24,137.355,136.09,136.46,4154634.0
2021-06-01 20:30:00,NYSE:NKE,137.85,138.05,134.21,134.51,5577919.0
2021-06-02 20:30:00,NYSE:NKE,134.59,135.49,133.53,134.17,5226155.0
2021-06-03 20:30:00,NYSE:NKE,133.2,134.69,132.51,134.17,5027442.0
2021-06-04 20:30:00,NYSE:NKE,134.5,134.9399,132.28,133.74,5217054.0
2021-06-07 20:30:00,NYSE:NKE,134.0,135.2036,133.445,133.95,3764986.0
2021-06-08 20:30:00,NYSE:NKE,134.69,134.72,132.4096,133.35,4915234.0
2021-06-09 20:30:00,NYSE:NKE,133.62,134.9,131.45,131.84,6448442.0
2021-06-10 20:30:00,NYSE:NKE,131.5,132.57,130.19,130.98,6584125.0
2021-06-11 20:30:00,NYSE:NKE,131.5,131.99,130.53,131.94,5414527.0
2021-06-14 20:30:00,NYSE:NKE,131.7,132.05,130.125,131.36,5743631.0
